NO,시군구,번지,도로조건,계약면적(㎡),전월세구분,계약년월,계약일,보증금(만원),월세금(만원),건축년도,도로명,계약기간,계약구분,갱신요구권 사용,종전계약 보증금(만원),종전계약 월세(만원),주택유형,위도,경도,구역
1637,서울특별시 노원구 상계동,1**,8m미만,18.0,전세,202206,8,10000,0,2017.0,노원로26나길,202206~202406,신규,-,,,단독다가구,37.6538735,127.0699723,5
1638,서울특별시 노원구 상계동,1**,12m미만,15.0,전세,202206,8,5300,0,2011.0,한글비석로44길,-,-,-,,,단독다가구,37.6643337,127.0703581,5
1639,서울특별시 노원구 상계동,1**,8m미만,35.91,전세,202206,8,12000,0,1995.0,한글비석로24다길,202208~202408,신규,-,,,단독다가구,37.6629403,127.0720379,5
1640,서울특별시 노원구 공릉동,5**,12m미만,20.0,전세,202206,8,9000,0,2016.0,동일로186길,202206~202308,신규,-,,,단독다가구,37.6251763,127.0734911,1
1644,서울특별시 노원구 공릉동,3**,12m미만,40.0,전세,202206,7,9000,0,1991.0,동일로190길,202207~202407,신규,-,,,단독다가구,37.6256192,127.074575,1
1645,서울특별시 노원구 공릉동,5**,8m미만,18.45,전세,202206,7,8500,0,2011.0,동일로182길,202207~202307,신규,-,,,단독다가구,37.6240719,127.0775937,1
1646,서울특별시 노원구 공릉동,6**,25m미만,53.61,전세,202206,7,12500,0,1993.0,섬밭로,202206~202406,갱신,-,"10,500",0.0,단독다가구,37.62053,127.07204,1
1647,서울특별시 노원구 상계동,1**,8m미만,37.5,전세,202206,7,7000,0,1990.0,한글비석로24바길,202208~202408,갱신,-,"6,500",0.0,단독다가구,37.664258,127.0722324,5
1649,서울특별시 노원구 상계동,3**,8m미만,35.25,전세,202206,7,7000,0,1986.0,상계로23가길,-,-,-,,,단독다가구,37.6596126,127.0709552,5
1650,서울특별시 노원구 월계동,3**,8m미만,25.0,전세,202206,7,5100,0,1975.0,광운로19가길,-,-,-,,,단독다가구,37.6237338,127.0595423,1
1651,서울특별시 노원구 공릉동,1**,8m미만,13.0,전세,202206,6,8500,0,2010.0,화랑로51가길,202206~202308,신규,-,,,단독다가구,37.6247059,127.0898587,2
1652,서울특별시 노원구 공릉동,5**,8m미만,15.0,전세,202206,6,5500,0,2012.0,동일로184길,-,-,-,,,단독다가구,37.6238144,127.0748971,1
1656,서울특별시 노원구 공릉동,5**,12m미만,40.0,전세,202206,6,11000,0,1997.0,동일로176길,202206~202406,신규,-,,,단독다가구,37.6202735,127.0755948,1
1657,서울특별시 노원구 월계동,4**,8m미만,34.0,전세,202206,6,7500,0,1990.0,광운로2길,202206~202406,신규,-,,,단독다가구,37.61773,127.05804,1
1658,서울특별시 노원구 공릉동,5**,8m미만,15.0,전세,202206,6,5500,0,2012.0,동일로184길,-,-,-,,,단독다가구,37.6238144,127.0748971,1
1659,서울특별시 노원구 상계동,1***,8m미만,20.0,전세,202206,6,8500,0,2011.0,동일로239가길,202206~202306,신규,-,,,단독다가구,37.6755125,127.0547832,7
1660,서울특별시 노원구 상계동,1**,8m미만,34.06,전세,202206,6,9000,0,1993.0,한글비석로24사길,-,-,-,,,단독다가구,37.6640083,127.0735818,5
1661,서울특별시 노원구 상계동,3**,8m미만,30.0,전세,202206,6,9000,0,1993.0,상계로9가길,202206~202406,신규,-,,,단독다가구,37.6587956,127.0670059,5
1663,서울특별시 노원구 공릉동,3**,8m미만,27.33,전세,202206,5,6300,0,1991.0,동일로190길,202207~202406,갱신,사용,"1,200",26.0,단독다가구,37.6256192,127.074575,1
1664,서울특별시 노원구 월계동,3**,8m미만,29.97,전세,202206,5,10000,0,2017.0,광운로15길,202207~202407,신규,-,,,단독다가구,37.622117,127.0610905,1
1665,서울특별시 노원구 공릉동,5**,8m미만,30.0,전세,202206,5,7500,0,1997.0,동일로180길,202206~202406,신규,-,,,단독다가구,37.622504,127.0759676,1
1666,서울특별시 노원구 공릉동,2**,12m미만,13.5,전세,202206,5,7500,0,2016.0,공릉로38길,202207~202407,신규,-,,,단독다가구,37.6225556,127.0822701,2
1667,서울특별시 노원구 상계동,3**,8m미만,35.19,전세,202206,4,7000,0,1996.0,한글비석로29길,-,-,-,,,단독다가구,37.66143,127.0707462,5
1668,서울특별시 노원구 상계동,1***,8m미만,20.0,전세,202206,4,7500,0,1974.0,동일로230다길,202206~202406,신규,-,,,단독다가구,37.6743884,127.0579914,7
1669,서울특별시 노원구 공릉동,5**,12m미만,30.0,전세,202206,4,5500,0,1993.0,동일로177길,-,-,-,,,단독다가구,37.6211296,127.0737017,1
1670,서울특별시 노원구 공릉동,4**,8m미만,30.0,전세,202206,4,7500,0,1990.0,동일로186길,202207~202407,신규,-,,,단독다가구,37.6251763,127.0734911,1
1671,서울특별시 노원구 공릉동,4**,8m미만,14.0,전세,202206,4,8500,0,2015.0,공릉로39길,202207~202407,신규,-,,,단독다가구,37.6237527,127.0782212,2
1672,서울특별시 노원구 상계동,1**,8m미만,42.07,전세,202206,4,5900,0,1997.0,한글비석로,-,-,-,,,단독다가구,37.6661065,127.06948626989912,5
1673,서울특별시 노원구 공릉동,3**,8m미만,15.0,전세,202206,3,8500,0,2017.0,동일로190길,202206~202306,신규,-,,,단독다가구,37.6256192,127.074575,1
1674,서울특별시 노원구 공릉동,5**,8m미만,17.0,전세,202206,3,7500,0,2008.0,동일로179길,202206~202306,신규,-,,,단독다가구,37.6227139,127.0731824,1
1675,서울특별시 노원구 월계동,4*,8m미만,38.55,전세,202206,3,15000,0,1994.0,석계로8길,202207~202407,신규,-,,,단독다가구,37.6155459,127.0652096,-1
1676,서울특별시 노원구 공릉동,5**,8m미만,42.21,전세,202206,3,12000,0,1991.0,동일로182길,202207~202407,신규,-,,,단독다가구,37.6240719,127.0775937,1
1677,서울특별시 노원구 상계동,1**,12m미만,20.0,전세,202206,3,10000,0,2010.0,한글비석로23길,202206~202406,신규,-,,,단독다가구,37.6599084,127.0711803,5
1678,서울특별시 노원구 상계동,1**,8m미만,49.58,전세,202206,3,6500,0,1993.0,상계로12길,-,-,-,,,단독다가구,37.6561017,127.0698992,5
1679,서울특별시 노원구 상계동,4**,8m미만,47.98,전세,202206,3,8000,0,1994.0,한글비석로49길,-,-,-,,,단독다가구,37.6614783,127.0662763,5
1680,서울특별시 노원구 공릉동,5**,8m미만,21.85,전세,202206,3,12000,0,2017.0,동일로178길,202207~202407,신규,-,,,단독다가구,37.6218701,127.0756461,1
1682,서울특별시 노원구 월계동,2**,8m미만,16.0,전세,202206,2,9500,0,2012.0,월계로53길,202206~202302,신규,-,,,단독다가구,37.6325265,127.0586767,1
1683,서울특별시 노원구 상계동,1**,8m미만,15.0,전세,202206,2,7500,0,2017.0,수락산로,202206~202406,신규,-,,,단독다가구,37.6712271,127.0500943,7
1686,서울특별시 노원구 상계동,1**,8m미만,15.12,전세,202206,2,8500,0,2017.0,수락산로,202206~202406,신규,-,,,단독다가구,37.6712271,127.0500943,7
1687,서울특별시 노원구 공릉동,5**,8m미만,43.56,전세,202206,2,14000,0,2012.0,동일로182길,202207~202407,신규,-,,,단독다가구,37.6240719,127.0775937,1
1691,서울특별시 노원구 월계동,3**,8m미만,16.0,전세,202206,1,7500,0,2017.0,광운로19길,202208~202308,신규,-,,,단독다가구,37.623384,127.0595057,1
1693,서울특별시 노원구 월계동,3**,8m미만,15.0,전세,202206,1,6200,0,2014.0,광운로15길,202206~202303,갱신,-,200,32.0,단독다가구,37.622117,127.0610905,1
1694,서울특별시 노원구 월계동,5**,8m미만,13.0,전세,202206,1,7100,0,2016.0,광운로15길,-,-,-,,,단독다가구,37.622117,127.0610905,1
1696,서울특별시 노원구 상계동,1**,8m미만,38.55,전세,202206,1,12500,0,1995.0,한글비석로24다길,202206~202406,갱신,-,"2,500",40.0,단독다가구,37.6629403,127.0720379,5
1699,서울특별시 노원구 상계동,1***,8m미만,50.0,전세,202206,1,12000,0,2002.0,동일로239가길,202206~202406,갱신,사용,"4,000",40.0,단독다가구,37.6755125,127.0547832,7
1701,서울특별시 노원구 공릉동,5**,8m미만,40.92,전세,202205,31,17000,0,1990.0,동일로184길,202206~202406,신규,-,,,단독다가구,37.6238144,127.0748971,1
1702,서울특별시 노원구 상계동,3**,8m미만,24.0,전세,202205,31,8400,0,2017.0,한글비석로35길,202205~202305,신규,-,,,단독다가구,37.6615101,127.0692673,5
1704,서울특별시 노원구 상계동,1***,8m미만,34.1,전세,202205,31,11000,0,2002.0,동일로239가길,202207~202407,신규,-,,,단독다가구,37.6755125,127.0547832,7
1705,서울특별시 노원구 상계동,3**,12m미만,16.0,전세,202205,31,9500,0,2017.0,상계로11길,202205~202305,신규,-,,,단독다가구,37.6581443,127.0673691,5
1706,서울특별시 노원구 상계동,1**,8m미만,35.97,전세,202205,31,13000,0,1996.0,노원로32길,202206~202406,신규,-,,,단독다가구,37.6556761,127.0687266,5
1708,서울특별시 노원구 상계동,1**,8m미만,24.0,전세,202205,31,11000,0,2018.0,노원로32길,202205~202305,갱신,-,"1,000",50.0,단독다가구,37.6556761,127.0687266,5
1709,서울특별시 노원구 중계동,7*,8m미만,15.0,전세,202205,31,6500,0,2008.0,중계로14라길,202205~202305,신규,-,,,단독다가구,37.6496945,127.0830256,4
1710,서울특별시 노원구 공릉동,4**,8m미만,16.53,전세,202205,31,8500,0,2016.0,공릉로41나길,202207~202307,신규,-,,,단독다가구,37.6250551,127.0788344,2
1712,서울특별시 노원구 월계동,2**,8m미만,43.0,전세,202205,31,8300,0,1993.0,월계로53길,202206~202406,신규,-,,,단독다가구,37.6325265,127.0586767,1
1713,서울특별시 노원구 공릉동,4**,8m미만,15.0,전세,202205,31,9000,0,2017.0,공릉로41라길,202206~202308,신규,-,,,단독다가구,37.6252785,127.0781803,2
1714,서울특별시 노원구 상계동,4**,8m미만,45.6,전세,202205,31,11000,0,1994.0,한글비석로49길,-,갱신,-,"10,000",0.0,단독다가구,37.6614783,127.0662763,5
1717,서울특별시 노원구 공릉동,4**,8m미만,18.0,전세,202205,30,9000,0,2018.0,공릉로,202206~202406,신규,-,,,단독다가구,37.6268136,127.0790507,2
1718,서울특별시 노원구 하계동,6*,8m미만,16.53,전세,202205,30,7000,0,2017.0,공릉로58다길,202207~202407,신규,-,,,단독다가구,37.6367777,127.0742922,3
1719,서울특별시 노원구 상계동,1**,8m미만,33.88,전세,202205,30,4800,0,1993.0,상계로12길,-,-,-,,,단독다가구,37.6561017,127.0698992,5
1720,서울특별시 노원구 상계동,1**,8m미만,27.5,전세,202205,30,7300,0,1993.0,상계로12길,202206~202306,신규,-,,,단독다가구,37.6561017,127.0698992,5
1721,서울특별시 노원구 상계동,1**,12m미만,19.0,전세,202205,30,8500,0,1990.0,한글비석로36길,202206~202306,신규,-,,,단독다가구,37.6625137,127.0708272,5
1722,서울특별시 노원구 상계동,3**,12m미만,38.28,전세,202205,30,6200,0,1994.0,한글비석로27길,-,-,-,,,단독다가구,37.6607452,127.0702202,5
1725,서울특별시 노원구 공릉동,5**,8m미만,16.66,전세,202205,30,8500,0,2018.0,동일로180길,202206~202406,신규,-,,,단독다가구,37.622504,127.0759676,1
1727,서울특별시 노원구 월계동,3**,8m미만,13.2,전세,202205,30,7500,0,2010.0,광운로15길,202207~202307,신규,-,,,단독다가구,37.622117,127.0610905,1
1731,서울특별시 노원구 공릉동,5**,8m미만,58.2,전세,202205,28,14000,0,1987.0,동일로182길,202207~202407,신규,-,,,단독다가구,37.6240719,127.0775937,1
1732,서울특별시 노원구 하계동,6*,12m미만,10.89,전세,202205,28,6200,0,1996.0,공릉로58길,-,-,-,,,단독다가구,37.633224,127.0725796,1
1733,서울특별시 노원구 상계동,1**,8m미만,37.8,전세,202205,28,9000,0,1990.0,한글비석로24라길,202206~202406,신규,-,,,단독다가구,37.6662137,127.0697279,5
1734,서울특별시 노원구 상계동,1**,8m미만,34.0,전세,202205,28,8000,0,1993.0,노원로28길,202207~202407,신규,-,,,단독다가구,37.65352,127.0680943,5
1735,서울특별시 노원구 상계동,1**,12m미만,12.38,전세,202205,28,7500,0,2010.0,노원로30길,-,신규,-,,,단독다가구,37.6545716,127.0698507,5
1737,서울특별시 노원구 상계동,1***,8m미만,40.0,전세,202205,28,11500,0,1996.0,동일로239나길,202207~202407,신규,-,,,단독다가구,37.6770879,127.0517007,7
1738,서울특별시 노원구 상계동,1***,8m미만,36.95,전세,202205,28,5475,0,1996.0,동일로237길,-,-,-,,,단독다가구,37.6733672,127.0510265,7
1742,서울특별시 노원구 공릉동,5**,12m미만,15.0,전세,202205,28,9000,0,2013.0,동일로182길,202205~202305,신규,-,,,단독다가구,37.6240719,127.0775937,1
1745,서울특별시 노원구 상계동,1**,8m미만,40.0,전세,202205,27,9000,0,1990.0,한글비석로24나길,202206~202406,신규,-,,,단독다가구,37.6622875,127.072154,5
1746,서울특별시 노원구 상계동,3**,8m미만,51.0,전세,202205,27,6500,0,1997.0,한글비석로37길,202206~202406,신규,-,,,단독다가구,37.6610137,127.0685835,5
1747,서울특별시 노원구 상계동,1**,8m미만,59.17,전세,202205,27,5000,0,1990.0,상계로12길,-,-,-,,,단독다가구,37.6561017,127.0698992,5
1748,서울특별시 노원구 상계동,1***,12m미만,34.0,전세,202205,27,11000,0,2007.0,동일로237가길,202207~202407,신규,-,,,단독다가구,37.6742304,127.05439,7
1749,서울특별시 노원구 하계동,1**,8m미만,16.53,전세,202205,27,9000,0,2015.0,공릉로58나길,202206~202306,신규,-,,,단독다가구,37.6365296,127.073914,3
1750,서울특별시 노원구 공릉동,5**,12m미만,24.0,전세,202205,27,7350,0,2008.0,동일로176길,202206~202406,갱신,-,"7,000",0.0,단독다가구,37.6202735,127.0755948,1
1751,서울특별시 노원구 공릉동,5**,8m미만,17.0,전세,202205,27,8000,0,2013.0,동일로182길,-,-,-,,,단독다가구,37.6240719,127.0775937,1
1752,서울특별시 노원구 공릉동,3**,8m미만,18.0,전세,202205,27,9500,0,2018.0,공릉로27길,202205~202405,신규,-,,,단독다가구,37.6241359,127.0777465,1
1754,서울특별시 노원구 공릉동,5**,8m미만,15.0,전세,202205,26,8000,0,2013.0,동일로182길,202206~202406,신규,-,,,단독다가구,37.6240719,127.0775937,1
1759,서울특별시 노원구 공릉동,6**,12m미만,35.0,전세,202205,26,2500,0,1991.0,동일로177길,-,-,-,,,단독다가구,37.6211296,127.0737017,1
1760,서울특별시 노원구 상계동,1***,8m미만,51.0,전세,202205,25,12000,0,2002.0,동일로239가길,-,-,-,,,단독다가구,37.6755125,127.0547832,7
1761,서울특별시 노원구 상계동,1**,-,21.48,전세,202205,25,4300,0,,상계로37가길,-,-,-,,,단독다가구,37.6711171,127.0793915,8
1762,서울특별시 노원구 상계동,1**,8m미만,16.63,전세,202205,25,4000,0,1993.0,한글비석로,-,-,-,,,단독다가구,37.6661065,127.06948626989912,5
1763,서울특별시 노원구 중계동,7*,8m미만,29.0,전세,202205,25,8500,0,1994.0,중계로14라길,202207~202407,신규,-,,,단독다가구,37.6496945,127.0830256,4
1764,서울특별시 노원구 공릉동,5**,8m미만,44.0,전세,202205,25,18000,0,1993.0,동일로182길,202207~202407,신규,-,,,단독다가구,37.6240719,127.0775937,1
1765,서울특별시 노원구 공릉동,5**,12m미만,15.0,전세,202205,25,9000,0,2016.0,동일로176길,202206~202306,신규,-,,,단독다가구,37.6202735,127.0755948,1
1766,서울특별시 노원구 공릉동,3**,8m미만,15.0,전세,202205,25,9000,0,2017.0,동일로190길,202207~202307,신규,-,,,단독다가구,37.6256192,127.074575,1
1768,서울특별시 노원구 월계동,4**,8m미만,14.0,전세,202205,24,5000,0,2015.0,광운로7길,-,-,-,,,단독다가구,37.6208683,127.0582248,1
1770,서울특별시 노원구 상계동,1***,8m미만,30.03,전세,202205,24,16000,0,2017.0,동일로236길,-,갱신,-,"13,000",0.0,단독다가구,37.6739322,127.0576002,7
1771,서울특별시 노원구 상계동,1**,8m미만,43.0,전세,202205,24,7000,0,1994.0,한글비석로24마길,-,-,-,,,단독다가구,37.6658723,127.070752,5
1772,서울특별시 노원구 상계동,3**,8m미만,39.78,전세,202205,24,13000,0,1992.0,상계로24길,202206~202406,신규,-,,,단독다가구,37.6579154,127.0709953,5
1773,서울특별시 노원구 상계동,3**,8m미만,31.03,전세,202205,24,6300,0,1995.0,상계로9길,-,-,-,,,단독다가구,37.6580554,127.0662992,5
1774,서울특별시 노원구 상계동,1**,12m미만,49.0,전세,202205,23,13000,0,1995.0,한글비석로24마길,202206~202406,신규,-,,,단독다가구,37.6658723,127.070752,5
1775,서울특별시 노원구 하계동,1**,8m미만,17.0,전세,202205,23,10000,0,2017.0,공릉로,202206~202406,신규,-,,,단독다가구,37.6268136,127.0790507,2
1778,서울특별시 노원구 상계동,3**,8m미만,29.52,전세,202205,23,8000,0,1991.0,한글비석로27길,202206~202406,신규,-,,,단독다가구,37.6607452,127.0702202,5
1779,서울특별시 노원구 상계동,3**,8m미만,55.44,전세,202205,23,14500,0,1986.0,한글비석로39길,202206~202406,신규,-,,,단독다가구,37.6614163,127.0686769,5
1780,서울특별시 노원구 상계동,1**,12m미만,39.6,전세,202205,23,6300,0,1993.0,한글비석로46길,-,-,-,,,단독다가구,37.6647597,127.0688517,5
1781,서울특별시 노원구 공릉동,4**,8m미만,50.0,전세,202205,22,10000,0,1991.0,공릉로43길,202205~202405,갱신,-,"2,000",40.0,단독다가구,37.6259928,127.0782988,2
1784,서울특별시 노원구 상계동,1***,8m미만,14.87,전세,202205,21,8500,0,2012.0,동일로242길,202205~202405,신규,-,,,단독다가구,37.6748845,127.0579053,7
1785,서울특별시 노원구 상계동,1***,25m미만,53.59,전세,202205,21,17000,0,,동일로242길,202206~202406,신규,-,,,단독다가구,37.6748845,127.0579053,7
1786,서울특별시 노원구 상계동,3**,8m미만,29.33,전세,202205,21,3000,0,1993.0,상계로23나길,-,-,-,,,단독다가구,37.6591105,127.0694214,5
1788,서울특별시 노원구 공릉동,5**,8m미만,16.0,전세,202205,21,6500,0,2012.0,동일로186길,202205~202306,신규,-,,,단독다가구,37.6251763,127.0734911,1
1790,서울특별시 노원구 상계동,1***,8m미만,17.68,전세,202205,20,7500,0,2010.0,동일로237가길,202206~202406,신규,-,,,단독다가구,37.6742304,127.05439,7
1791,서울특별시 노원구 공릉동,5**,8m미만,13.22,전세,202205,20,8000,0,2012.0,동일로186길,-,-,-,,,단독다가구,37.6251763,127.0734911,1
